date,channel,campaign_type,impressions,clicks,ctr,conversions,conversion_rate,cost_per_click,spend,revenue,roas
2025-01-27,TikTok_Ads,Retargeting,23973,866,0.0361,48,0.0554,1.75,1515.5,5622.51,3.71
2025-01-27,TikTok_Ads,Product_Launch,23813,868,0.0365,24,0.0276,1.784,1548.51,5636.58,3.64
2025-01-27,TikTok_Ads,Seasonal_Promo,24316,892,0.0367,35,0.0392,1.807,1611.84,5609.2,3.48
2025-01-27,TikTok_Ads,Loyalty_Program,22889,927,0.0405,57,0.0615,2.008,1861.42,6943.1,3.73
2025-01-27,YouTube_Ads,Brand_Awareness,16272,365,0.0224,3,0.0082,1.901,693.87,2615.89,3.77
2025-01-27,YouTube_Ads,Lead_Gen,16917,375,0.0222,11,0.0293,1.961,735.38,2706.2,3.68
2025-01-27,YouTube_Ads,Retargeting,16082,364,0.0226,19,0.0522,2.028,738.19,2790.36,3.78
2025-01-27,YouTube_Ads,Product_Launch,16380,368,0.0225,10,0.0272,1.934,711.71,2818.37,3.96
2025-01-27,YouTube_Ads,Seasonal_Promo,16498,358,0.0217,16,0.0447,1.815,649.77,2469.13,3.8
2025-01-27,YouTube_Ads,Loyalty_Program,17050,375,0.022,23,0.0613,1.784,669.0,2622.48,3.92
2025-01-27,LinkedIn_Ads,Brand_Awareness,8004,150,0.0187,1,0.0067,1.9,285.0,1063.05,3.73
2025-01-27,LinkedIn_Ads,Lead_Gen,7789,151,0.0194,5,0.0331,1.812,273.61,1064.34,3.89
2025-01-27,LinkedIn_Ads,Retargeting,8117,154,0.019,8,0.0519,1.901,292.75,1103.67,3.77
2025-01-27,LinkedIn_Ads,Product_Launch,7637,153,0.02,4,0.0261,2.171,332.16,1325.32,3.99
2025-01-27,LinkedIn_Ads,Seasonal_Promo,7999,150,0.0188,6,0.04,1.755,263.25,924.01,3.51
2025-01-27,LinkedIn_Ads,Loyalty_Program,7669,148,0.0193,8,0.0541,1.831,270.99,1010.79,3.73
2025-01-28,Google_Ads,Brand_Awareness,13329,418,0.0314,5,0.012,2.037,851.47,3320.73,3.9
2025-01-28,Google_Ads,Lead_Gen,13220,423,0.032,14,0.0331,1.805,763.51,2771.54,3.63
2025-01-28,Google_Ads,Retargeting,13722,422,0.0308,21,0.0498,1.849,780.28,2910.44,3.73
2025-01-28,Google_Ads,Product_Launch,12760,427,0.0335,12,0.0281,1.865,796.36,3233.22,4.06
2025-01-28,Google_Ads,Seasonal_Promo,13766,449,0.0326,21,0.0468,1.946,873.75,3328.99,3.81
2025-01-28,Google_Ads,Loyalty_Program,13694,422,0.0308,28,0.0664,1.807,762.55,2920.57,3.83
2025-01-28,Meta_Ads,Brand_Awareness,18994,472,0.0248,5,0.0106,1.78,840.16,2940.56,3.5
2025-01-28,Meta_Ads,Lead_Gen,18626,463,0.0249,16,0.0346,1.888,874.14,3286.77,3.76
2025-01-28,Meta_Ads,Retargeting,19927,497,0.0249,28,0.0563,1.903,945.79,3584.54,3.79
2025-01-28,Meta_Ads,Product_Launch,19957,499,0.025,13,0.0261,1.969,982.53,3419.2,3.48
2025-01-28,Meta_Ads,Seasonal_Promo,19233,477,0.0248,21,0.044,1.993,950.66,3422.38,3.6
2025-01-28,Meta_Ads,Loyalty_Program,20068,462,0.023,29,0.0628,1.837,848.69,3148.64,3.71
2025-01-28,Email,Brand_Awareness,6121,1171,0.1913,14,0.012,1.924,2253.0,8313.57,3.69
2025-01-28,Email,Lead_Gen,6364,1140,0.1791,44,0.0386,1.56,1778.4,6402.24,3.6
2025-01-28,Email,Retargeting,6363,1098,0.1726,61,0.0556,1.799,1975.3,7269.1,3.68
2025-01-28,Email,Product_Launch,6389,1173,0.1836,31,0.0264,1.804,2116.09,7871.85,3.72
2025-01-28,Email,Seasonal_Promo,6361,1080,0.1698,49,0.0454,1.811,1955.88,7569.26,3.87
2025-01-28,Email,Loyalty_Program,6475,1192,0.1841,70,0.0587,1.837,2189.7,7926.71,3.62
2025-01-28,SEO_Organic,Brand_Awareness,10173,486,0.0478,6,0.0123,1.742,846.61,3123.99,3.69
2025-01-28,SEO_Organic,Lead_Gen,10358,477,0.0461,14,0.0294,1.667,795.16,3061.37,3.85
2025-01-28,SEO_Organic,Retargeting,9857,462,0.0469,25,0.0541,1.872,864.86,3191.33,3.69
2025-01-28,SEO_Organic,Product_Launch,10292,479,0.0465,13,0.0271,1.832,877.53,3299.51,3.76
2025-01-28,SEO_Organic,Seasonal_Promo,10478,489,0.0467,20,0.0409,1.99,973.11,3590.78,3.69
2025-01-28,SEO_Organic,Loyalty_Program,10233,461,0.0451,29,0.0629,1.774,817.81,3173.1,3.88
2025-01-28,Affiliate,Brand_Awareness,5484,147,0.0268,1,0.0068,1.893,278.27,1074.12,3.86
2025-01-28,Affiliate,Lead_Gen,5196,150,0.0289,5,0.0333,1.892,283.8,1044.38,3.68
2025-01-28,Affiliate,Retargeting,5021,145,0.0289,8,0.0552,1.871,271.3,1066.21,3.93
2025-01-28,Affiliate,Product_Launch,5460,150,0.0275,4,0.0267,1.989,298.35,1100.91,3.69
2025-01-28,Affiliate,Seasonal_Promo,5340,143,0.0268,6,0.042,1.906,272.56,1005.75,3.69
2025-01-28,Affiliate,Loyalty_Program,5345,153,0.0286,9,0.0588,1.831,280.14,1008.5,3.6
2025-01-28,TikTok_Ads,Brand_Awareness,23505,880,0.0374,10,0.0114,1.701,1496.88,5718.08,3.82
2025-01-28,TikTok_Ads,Lead_Gen,23221,876,0.0377,31,0.0354,1.935,1695.06,6576.83,3.88
2025-01-28,TikTok_Ads,Retargeting,23684,886,0.0374,46,0.0519,1.783,1579.74,5781.85,3.66
2025-01-28,TikTok_Ads,Product_Launch,23364,858,0.0367,24,0.028,1.8,1544.4,5420.84,3.51
2025-01-28,TikTok_Ads,Seasonal_Promo,23799,876,0.0368,35,0.04,1.732,1517.23,5674.44,3.74
2025-01-28,TikTok_Ads,Loyalty_Program,24241,875,0.0361,56,0.064,1.93,1688.75,5910.62,3.5
2025-01-28,YouTube_Ads,Brand_Awareness,17018,386,0.0227,3,0.0078,1.873,722.98,2660.57,3.68
2025-01-28,YouTube_Ads,Lead_Gen,16261,358,0.022,13,0.0363,1.831,655.5,2353.24,3.59
2025-01-28,YouTube_Ads,Retargeting,16364,368,0.0225,18,0.0489,1.73,636.64,2546.56,4.0
2025-01-28,YouTube_Ads,Product_Launch,16057,356,0.0222,9,0.0253,1.911,680.32,2721.28,4.0
2025-01-28,YouTube_Ads,Seasonal_Promo,16487,339,0.0206,13,0.0383,1.786,605.45,2276.49,3.76
2025-01-28,YouTube_Ads,Loyalty_Program,15700,366,0.0233,21,0.0574,1.969,720.65,2860.98,3.97
2025-01-28,LinkedIn_Ads,Brand_Awareness,7812,150,0.0192,1,0.0067,1.928,289.2,1061.36,3.67
2025-01-28,LinkedIn_Ads,Lead_Gen,7710,149,0.0193,5,0.0336,1.817,270.73,1055.85,3.9
2025-01-28,LinkedIn_Ads,Retargeting,7730,158,0.0204,7,0.0443,1.984,313.47,1137.9,3.63
2025-01-28,LinkedIn_Ads,Product_Launch,7864,147,0.0187,4,0.0272,2.004,294.59,1178.36,4.0
2025-01-28,LinkedIn_Ads,Seasonal_Promo,8087,147,0.0182,6,0.0408,1.776,261.07,939.85,3.6
2025-01-28,LinkedIn_Ads,Loyalty_Program,7618,147,0.0193,9,0.0612,1.703,250.34,938.77,3.75
2025-01-29,Google_Ads,Brand_Awareness,13863,443,0.032,4,0.009,1.74,770.82,2990.78,3.88
2025-01-29,Google_Ads,Lead_Gen,12672,439,0.0346,14,0.0319,2.052,900.83,3161.91,3.51
2025-01-29,Google_Ads,Retargeting,13694,427,0.0312,22,0.0515,1.724,736.15,2790.01,3.79
2025-01-29,Google_Ads,Product_Launch,13592,452,0.0333,12,0.0265,1.763,796.88,2900.64,3.64
2025-01-29,Google_Ads,Seasonal_Promo,12961,449,0.0346,17,0.0379,2.014,904.29,3481.52,3.85
2025-01-29,Google_Ads,Loyalty_Program,13496,425,0.0315,29,0.0682,1.867,793.48,2959.68,3.73
2025-01-29,Meta_Ads,Brand_Awareness,19604,480,0.0245,5,0.0104,1.849,887.52,3319.32,3.74
2025-01-29,Meta_Ads,Lead_Gen,19503,474,0.0243,15,0.0316,2.012,953.69,3748.0,3.93
2025-01-29,Meta_Ads,Retargeting,19844,478,0.0241,26,0.0544,1.976,944.53,3504.21,3.71
2025-01-29,Meta_Ads,Product_Launch,19158,514,0.0268,13,0.0253,2.016,1036.22,3740.75,3.61
2025-01-29,Meta_Ads,Seasonal_Promo,19603,513,0.0262,20,0.039,1.821,934.17,3400.38,3.64
2025-01-29,Meta_Ads,Loyalty_Program,19911,468,0.0235,31,0.0662,1.742,815.26,3228.43,3.96
2025-01-29,Email,Brand_Awareness,6546,1146,0.1751,12,0.0105,1.97,2257.62,8330.62,3.69
2025-01-29,Email,Lead_Gen,6201,1074,0.1732,38,0.0354,1.689,1813.99,6602.92,3.64
2025-01-29,Email,Retargeting,6478,1125,0.1737,64,0.0569,1.742,1959.75,7388.26,3.77
2025-01-29,Email,Product_Launch,6671,1137,0.1704,32,0.0281,1.7,1932.9,7615.63,3.94
2025-01-29,Email,Seasonal_Promo,6288,1189,0.1891,47,0.0395,1.913,2274.56,8620.58,3.79
2025-01-29,Email,Loyalty_Program,6314,1189,0.1883,71,0.0597,1.945,2312.61,8649.16,3.74
2025-01-29,SEO_Organic,Brand_Awareness,10422,460,0.0441,5,0.0109,1.749,804.54,3041.16,3.78
2025-01-29,SEO_Organic,Lead_Gen,10386,460,0.0443,16,0.0348,1.831,842.26,3124.78,3.71
2025-01-29,SEO_Organic,Retargeting,10295,454,0.0441,29,0.0639,1.934,878.04,3292.65,3.75
2025-01-29,SEO_Organic,Product_Launch,10657,436,0.0409,11,0.0252,1.856,809.22,2897.01,3.58
2025-01-29,SEO_Organic,Seasonal_Promo,10331,467,0.0452,20,0.0428,1.763,823.32,3145.08,3.82
2025-01-29,SEO_Organic,Loyalty_Program,10362,470,0.0454,29,0.0617,2.0,940.0,3478.0,3.7
2025-01-29,Affiliate,Brand_Awareness,5610,144,0.0257,1,0.0069,1.865,268.56,999.04,3.72
2025-01-29,Affiliate,Lead_Gen,5469,149,0.0272,4,0.0268,1.541,229.61,902.37,3.93
2025-01-29,Affiliate,Retargeting,5557,160,0.0288,8,0.05,1.742,278.72,1017.33,3.65
2025-01-29,Affiliate,Product_Launch,5381,145,0.0269,4,0.0276,2.097,304.06,1164.55,3.83
2025-01-29,Affiliate,Seasonal_Promo,5358,142,0.0265,6,0.0423,1.875,266.25,998.44,3.75
2025-01-29,Affiliate,Loyalty_Program,5428,147,0.0271,9,0.0612,1.743,256.22,981.32,3.83
2025-01-29,TikTok_Ads,Brand_Awareness,23255,926,0.0398,10,0.0108,1.815,1680.69,6134.52,3.65
2025-01-29,TikTok_Ads,Lead_Gen,23747,860,0.0362,30,0.0349,1.864,1603.04,6091.55,3.8
2025-01-29,TikTok_Ads,Retargeting,22452,886,0.0395,50,0.0564,1.847,1636.44,6054.83,3.7
2025-01-29,TikTok_Ads,Product_Launch,23443,877,0.0374,23,0.0262,1.889,1656.65,6394.67,3.86
2025-01-29,TikTok_Ads,Seasonal_Promo,22769,879,0.0386,34,0.0387,1.928,1694.71,6219.59,3.67
2025-01-29,TikTok_Ads,Loyalty_Program,22982,890,0.0387,53,0.0596,1.731,1540.59,5469.09,3.55
2025-01-29,YouTube_Ads,Brand_Awareness,15888,374,0.0235,4,0.0107,1.926,720.32,2636.37,3.66
2025-01-29,YouTube_Ads,Lead_Gen,16645,351,0.0211,12,0.0342,1.847,648.3,2606.17,4.02
2025-01-29,YouTube_Ads,Retargeting,16674,354,0.0212,20,0.0565,2.084,737.74,2604.22,3.53
2025-01-29,YouTube_Ads,Product_Launch,15981,355,0.0222,9,0.0254,1.826,648.23,2333.63,3.6
2025-01-29,YouTube_Ads,Seasonal_Promo,16802,340,0.0202,14,0.0412,1.922,653.48,2476.69,3.79
2025-01-29,YouTube_Ads,Loyalty_Program,15991,340,0.0213,22,0.0647,1.755,596.7,2243.59,3.76
2025-01-29,LinkedIn_Ads,Brand_Awareness,7600,152,0.02,1,0.0066,1.886,286.67,1123.75,3.92
2025-01-29,LinkedIn_Ads,Lead_Gen,7831,147,0.0188,5,0.034,1.829,268.86,1013.6,3.77
2025-01-29,LinkedIn_Ads,Retargeting,7722,139,0.018,7,0.0504,1.863,258.96,978.87,3.78
2025-01-29,LinkedIn_Ads,Product_Launch,8084,159,0.0197,4,0.0252,2.058,327.22,1276.16,3.9
2025-01-29,LinkedIn_Ads,Seasonal_Promo,8181,158,0.0193,6,0.038,1.914,302.41,1118.92,3.7
2025-01-29,LinkedIn_Ads,Loyalty_Program,7823,147,0.0188,10,0.068,1.815,266.81,995.2,3.73
2025-01-30,Google_Ads,Brand_Awareness,12668,451,0.0356,5,0.0111,1.916,864.12,3465.12,4.01
2025-01-30,Google_Ads,Lead_Gen,13489,444,0.0329,13,0.0293,2.106,935.06,3618.68,3.87
2025-01-30,Google_Ads,Retargeting,13477,448,0.0332,21,0.0469,1.826,818.05,3190.39,3.9
2025-01-30,Google_Ads,Product_Launch,12793,435,0.034,12,0.0276,2.013,875.65,3126.07,3.57
2025-01-30,Google_Ads,Seasonal_Promo,13876,421,0.0303,17,0.0404,1.758,740.12,2694.04,3.64
2025-01-30,Google_Ads,Loyalty_Program,13518,414,0.0306,29,0.07,1.805,747.27,2697.64,3.61
2025-01-30,Meta_Ads,Brand_Awareness,19050,488,0.0256,5,0.0102,1.796,876.45,3365.57,3.84
2025-01-30,Meta_Ads,Lead_Gen,19771,476,0.0241,15,0.0315,1.856,883.46,3348.31,3.79
2025-01-30,Meta_Ads,Retargeting,18765,470,0.025,25,0.0532,1.827,858.69,3142.81,3.66
2025-01-30,Meta_Ads,Product_Launch,19776,459,0.0232,12,0.0261,1.817,834.0,3144.18,3.77
2025-01-30,Meta_Ads,Seasonal_Promo,18699,472,0.0252,19,0.0403,1.809,853.85,3253.17,3.81
2025-01-30,Meta_Ads,Loyalty_Program,19079,504,0.0264,32,0.0635,1.783,898.63,3378.85,3.76
2025-01-30,Email,Brand_Awareness,6384,1193,0.1869,13,0.0109,1.896,2261.93,8482.24,3.75
2025-01-30,Email,Lead_Gen,6598,1190,0.1804,40,0.0336,1.801,2143.19,8101.26,3.78
2025-01-30,Email,Retargeting,6334,1203,0.1899,63,0.0524,1.772,2131.72,7887.36,3.7
2025-01-30,Email,Product_Launch,6194,1170,0.1889,30,0.0256,1.949,2280.33,8163.58,3.58
2025-01-30,Email,Seasonal_Promo,6382,1193,0.1869,42,0.0352,2.047,2442.07,8913.56,3.65
2025-01-30,Email,Loyalty_Program,6405,1169,0.1825,78,0.0667,1.898,2218.76,8697.54,3.92
2025-01-30,SEO_Organic,Brand_Awareness,10462,493,0.0471,5,0.0101,2.038,1004.73,3888.31,3.87
2025-01-30,SEO_Organic,Lead_Gen,9948,507,0.051,15,0.0296,1.959,993.21,3764.27,3.79
2025-01-30,SEO_Organic,Retargeting,10581,459,0.0434,26,0.0566,1.809,830.33,3254.89,3.92
2025-01-30,SEO_Organic,Product_Launch,10483,481,0.0459,11,0.0229,1.885,906.69,3454.49,3.81
2025-01-30,SEO_Organic,Seasonal_Promo,10440,478,0.0458,19,0.0397,1.878,897.68,3518.91,3.92
2025-01-30,SEO_Organic,Loyalty_Program,9812,474,0.0483,29,0.0612,1.783,845.14,3177.73,3.76
2025-01-30,Affiliate,Brand_Awareness,5533,154,0.0278,1,0.0065,1.956,301.22,1168.73,3.88
2025-01-30,Affiliate,Lead_Gen,5370,147,0.0274,5,0.034,1.912,281.06,1056.79,3.76
2025-01-30,Affiliate,Retargeting,5230,142,0.0272,8,0.0563,1.813,257.45,965.44,3.75
2025-01-30,Affiliate,Product_Launch,5552,143,0.0258,4,0.028,1.867,266.98,1019.86,3.82
2025-01-30,Affiliate,Seasonal_Promo,5533,142,0.0257,6,0.0423,1.968,279.46,1050.77,3.76
2025-01-30,Affiliate,Loyalty_Program,5342,152,0.0285,10,0.0658,1.94,294.88,1108.75,3.76
2025-01-30,TikTok_Ads,Brand_Awareness,22759,921,0.0405,11,0.0119,1.845,1699.24,6151.25,3.62
2025-01-30,TikTok_Ads,Lead_Gen,23258,892,0.0384,28,0.0314,1.83,1632.36,5892.82,3.61
2025-01-30,TikTok_Ads,Retargeting,23714,897,0.0378,43,0.0479,1.918,1720.45,6417.28,3.73
2025-01-30,TikTok_Ads,Product_Launch,23637,869,0.0368,23,0.0265,1.818,1579.84,5766.42,3.65
2025-01-30,TikTok_Ads,Seasonal_Promo,23358,895,0.0383,37,0.0413,1.796,1607.42,5851.01,3.64
2025-01-30,TikTok_Ads,Loyalty_Program,24883,864,0.0347,55,0.0637,2.141,1849.82,7029.32,3.8
2025-01-30,YouTube_Ads,Brand_Awareness,15772,368,0.0233,4,0.0109,1.968,724.22,2715.83,3.75
2025-01-30,YouTube_Ads,Lead_Gen,16196,383,0.0236,13,0.0339,1.935,741.11,2793.98,3.77
2025-01-30,YouTube_Ads,Retargeting,16259,369,0.0227,21,0.0569,1.896,699.62,2784.49,3.98
2025-01-30,YouTube_Ads,Product_Launch,16625,360,0.0217,10,0.0278,1.871,673.56,2431.55,3.61
2025-01-30,YouTube_Ads,Seasonal_Promo,16231,358,0.0221,14,0.0391,1.855,664.09,2516.9,3.79
2025-01-30,YouTube_Ads,Loyalty_Program,16678,364,0.0218,23,0.0632,1.697,617.71,2452.31,3.97
2025-01-30,LinkedIn_Ads,Brand_Awareness,7831,148,0.0189,1,0.0068,1.82,269.36,1058.58,3.93
2025-01-30,LinkedIn_Ads,Lead_Gen,8171,153,0.0187,5,0.0327,1.905,291.47,1104.67,3.79
2025-01-30,LinkedIn_Ads,Retargeting,7841,150,0.0191,7,0.0467,1.853,277.95,1053.43,3.79
2025-01-30,LinkedIn_Ads,Product_Launch,7975,146,0.0183,4,0.0274,1.845,269.37,1004.75,3.73
2025-01-30,LinkedIn_Ads,Seasonal_Promo,7773,144,0.0185,6,0.0417,1.758,253.15,921.47,3.64
2025-01-30,LinkedIn_Ads,Loyalty_Program,8064,146,0.0181,9,0.0616,1.787,260.9,1009.68,3.87
2025-01-31,Google_Ads,Brand_Awareness,13657,437,0.032,5,0.0114,1.88,821.56,3080.85,3.75
2025-01-31,Google_Ads,Lead_Gen,13141,442,0.0336,15,0.0339,1.812,800.9,2995.37,3.74
2025-01-31,Google_Ads,Retargeting,13321,412,0.0309,23,0.0558,1.814,747.37,2683.06,3.59
2025-01-31,Google_Ads,Product_Launch,12915,405,0.0314,11,0.0272,1.812,733.86,2685.93,3.66
2025-01-31,Google_Ads,Seasonal_Promo,13581,428,0.0315,18,0.0421,1.857,794.8,2924.86,3.68
2025-01-31,Google_Ads,Loyalty_Program,13429,412,0.0307,28,0.068,1.779,732.95,2858.51,3.9
2025-01-31,Meta_Ads,Brand_Awareness,19136,500,0.0261,5,0.01,1.73,865.0,3287.0,3.8
2025-01-31,Meta_Ads,Lead_Gen,19810,507,0.0256,16,0.0316,2.021,1024.65,3780.96,3.69
2025-01-31,Meta_Ads,Retargeting,19942,469,0.0235,27,0.0576,1.627,763.06,2754.65,3.61
2025-01-31,Meta_Ads,Product_Launch,19665,464,0.0236,13,0.028,1.935,897.84,3348.94,3.73
2025-01-31,Meta_Ads,Seasonal_Promo,18922,474,0.0251,18,0.038,1.837,870.74,3317.52,3.81
2025-01-31,Meta_Ads,Loyalty_Program,19248,507,0.0263,29,0.0572,1.992,1009.94,3645.88,3.61
2025-01-31,Email,Brand_Awareness,6376,1192,0.187,14,0.0117,1.782,2124.14,8092.97,3.81
2025-01-31,Email,Lead_Gen,6434,1121,0.1742,41,0.0366,1.999,2240.88,8470.53,3.78
2025-01-31,Email,Retargeting,6450,1165,0.1806,57,0.0489,1.855,2161.07,7844.68,3.63
2025-01-31,Email,Product_Launch,6289,1229,0.1954,31,0.0252,1.777,2183.93,8495.49,3.89
2025-01-31,Email,Seasonal_Promo,6214,1130,0.1818,51,0.0451,1.859,2100.67,7352.35,3.5
2025-01-31,Email,Loyalty_Program,6467,1131,0.1749,81,0.0716,1.815,2052.76,8046.82,3.92
2025-01-31,SEO_Organic,Brand_Awareness,10758,454,0.0422,5,0.011,1.888,857.15,3120.03,3.64
2025-01-31,SEO_Organic,Lead_Gen,10440,464,0.0444,16,0.0345,1.823,845.87,3214.31,3.8
2025-01-31,SEO_Organic,Retargeting,10366,460,0.0444,24,0.0522,1.822,838.12,3109.43,3.71
2025-01-31,SEO_Organic,Product_Launch,10274,471,0.0458,11,0.0234,1.825,859.57,3197.6,3.72
2025-01-31,SEO_Organic,Seasonal_Promo,10183,488,0.0479,19,0.0389,1.89,922.32,3421.81,3.71
2025-01-31,SEO_Organic,Loyalty_Program,10355,446,0.0431,29,0.065,1.78,793.88,2921.48,3.68
2025-01-31,Affiliate,Brand_Awareness,4993,143,0.0286,1,0.007,1.952,279.14,1097.02,3.93
2025-01-31,Affiliate,Lead_Gen,5574,154,0.0276,5,0.0325,1.734,267.04,1046.8,3.92
2025-01-31,Affiliate,Retargeting,5390,164,0.0304,8,0.0488,2.054,336.86,1243.01,3.69
2025-01-31,Affiliate,Product_Launch,5565,159,0.0286,3,0.0189,1.836,291.92,1059.67,3.63
2025-01-31,Affiliate,Seasonal_Promo,5187,152,0.0293,6,0.0395,1.873,284.7,1098.94,3.86
2025-01-31,Affiliate,Loyalty_Program,5103,157,0.0308,9,0.0573,1.935,303.8,1145.33,3.77
2025-01-31,TikTok_Ads,Brand_Awareness,24087,888,0.0369,9,0.0101,1.833,1627.7,6250.37,3.84
2025-01-31,TikTok_Ads,Lead_Gen,22745,890,0.0391,30,0.0337,1.737,1545.93,5998.21,3.88
2025-01-31,TikTok_Ads,Retargeting,23075,881,0.0382,47,0.0533,2.004,1765.52,6585.39,3.73
2025-01-31,TikTok_Ads,Product_Launch,23397,868,0.0371,25,0.0288,2.022,1755.1,6686.93,3.81
2025-01-31,TikTok_Ads,Seasonal_Promo,23726,908,0.0383,34,0.0374,1.753,1591.72,5825.7,3.66
2025-01-31,TikTok_Ads,Loyalty_Program,23052,856,0.0371,51,0.0596,1.701,1456.06,5401.98,3.71
2025-01-31,YouTube_Ads,Brand_Awareness,16260,349,0.0215,4,0.0115,1.841,642.51,2518.64,3.92
2025-01-31,YouTube_Ads,Lead_Gen,16300,372,0.0228,12,0.0323,1.707,635.0,2349.5,3.7
2025-01-31,YouTube_Ads,Retargeting,15954,360,0.0226,18,0.05,1.92,691.2,2460.67,3.56
2025-01-31,YouTube_Ads,Product_Launch,16307,364,0.0223,10,0.0275,1.784,649.38,2448.16,3.77
2025-01-31,YouTube_Ads,Seasonal_Promo,16336,373,0.0228,13,0.0349,1.737,647.9,2695.26,4.16
2025-01-31,YouTube_Ads,Loyalty_Program,16268,334,0.0205,22,0.0659,1.564,522.38,1969.37,3.77
2025-01-31,LinkedIn_Ads,Brand_Awareness,8006,144,0.018,1,0.0069,1.957,281.81,986.34,3.5
2025-01-31,LinkedIn_Ads,Lead_Gen,7666,150,0.0196,5,0.0333,1.82,273.0,988.26,3.62
2025-01-31,LinkedIn_Ads,Retargeting,7917,148,0.0187,8,0.0541,1.848,273.5,1036.57,3.79
2025-01-31,LinkedIn_Ads,Product_Launch,7598,152,0.02,4,0.0263,1.914,290.93,1146.26,3.94
2025-01-31,LinkedIn_Ads,Seasonal_Promo,7738,156,0.0202,6,0.0385,1.918,299.21,1077.16,3.6
2025-01-31,LinkedIn_Ads,Loyalty_Program,7425,154,0.0207,9,0.0584,1.812,279.05,1091.09,3.91
2025-02-01,Google_Ads,Brand_Awareness,13129,421,0.0321,5,0.0119,1.767,743.91,2826.86,3.8
2025-02-01,Google_Ads,Lead_Gen,13735,427,0.0311,15,0.0351,1.986,848.02,3163.11,3.73
2025-02-01,Google_Ads,Retargeting,12699,413,0.0325,24,0.0581,1.707,704.99,2587.31,3.67
2025-02-01,Google_Ads,Product_Launch,13486,448,0.0332,11,0.0246,1.758,787.58,2961.3,3.76
2025-02-01,Google_Ads,Seasonal_Promo,13489,426,0.0316,19,0.0446,1.798,765.95,2910.61,3.8
2025-02-01,Google_Ads,Loyalty_Program,13531,424,0.0313,29,0.0684,1.883,798.39,3097.75,3.88
2025-02-01,Meta_Ads,Brand_Awareness,19377,489,0.0252,5,0.0102,1.735,848.42,3317.32,3.91
2025-02-01,Meta_Ads,Lead_Gen,19569,465,0.0238,17,0.0366,1.627,756.55,2761.41,3.65
2025-02-01,Meta_Ads,Retargeting,19879,483,0.0243,26,0.0538,1.563,754.93,2800.79,3.71
2025-02-01,Meta_Ads,Product_Launch,19606,492,0.0251,14,0.0285,1.829,899.87,3392.51,3.77
2025-02-01,Meta_Ads,Seasonal_Promo,18756,478,0.0255,18,0.0377,1.673,799.69,2918.87,3.65
2025-02-01,Meta_Ads,Loyalty_Program,20114,476,0.0237,31,0.0651,1.81,861.56,3032.69,3.52
2025-02-01,Email,Brand_Awareness,6511,1064,0.1634,13,0.0122,1.818,1934.35,7292.5,3.77
2025-02-01,Email,Lead_Gen,6259,1072,0.1713,38,0.0354,1.755,1881.36,6810.52,3.62
2025-02-01,Email,Retargeting,6513,1094,0.168,63,0.0576,1.826,1997.64,7750.84,3.88
2025-02-01,Email,Product_Launch,6359,1179,0.1854,31,0.0263,1.887,2224.77,7897.93,3.55
2025-02-01,Email,Seasonal_Promo,5951,1162,0.1953,49,0.0422,1.9,2207.8,8036.39,3.64
2025-02-01,Email,Loyalty_Program,6613,1129,0.1707,76,0.0673,1.928,2176.71,8728.61,4.01
2025-02-01,SEO_Organic,Brand_Awareness,10265,457,0.0445,5,0.0109,1.999,913.54,3471.45,3.8
2025-02-01,SEO_Organic,Lead_Gen,10483,515,0.0491,16,0.0311,1.695,872.93,3282.22,3.76
2025-02-01,SEO_Organic,Retargeting,10092,463,0.0459,24,0.0518,1.777,822.75,2904.31,3.53
2025-02-01,SEO_Organic,Product_Launch,10757,471,0.0438,12,0.0255,1.964,925.04,3533.65,3.82
2025-02-01,SEO_Organic,Seasonal_Promo,10453,474,0.0453,19,0.0401,1.937,918.14,3553.2,3.87
2025-02-01,SEO_Organic,Loyalty_Program,10398,461,0.0443,32,0.0694,1.824,840.86,3170.04,3.77
2025-02-01,Affiliate,Brand_Awareness,5417,145,0.0268,1,0.0069,1.836,266.22,985.01,3.7
2025-02-01,Affiliate,Lead_Gen,5180,147,0.0284,5,0.034,1.953,287.09,1102.43,3.84
2025-02-01,Affiliate,Retargeting,5007,154,0.0308,7,0.0455,1.909,293.99,1087.76,3.7
2025-02-01,Affiliate,Product_Launch,5353,149,0.0278,4,0.0268,2.012,299.79,1127.21,3.76
2025-02-01,Affiliate,Seasonal_Promo,5511,154,0.0279,6,0.039,1.694,260.88,1025.26,3.93
2025-02-01,Affiliate,Loyalty_Program,5297,154,0.0291,9,0.0584,1.768,272.27,1075.47,3.95
2025-02-01,TikTok_Ads,Brand_Awareness,22773,926,0.0407,10,0.0108,1.788,1655.69,6308.18,3.81
2025-02-01,TikTok_Ads,Lead_Gen,22596,886,0.0392,28,0.0316,1.827,1618.72,6329.2,3.91
2025-02-01,TikTok_Ads,Retargeting,23521,851,0.0362,50,0.0588,1.883,1602.43,5864.89,3.66
2025-02-01,TikTok_Ads,Product_Launch,23764,876,0.0369,22,0.0251,2.07,1813.32,6745.55,3.72
2025-02-01,TikTok_Ads,Seasonal_Promo,23303,878,0.0377,40,0.0456,1.787,1568.99,5460.09,3.48
2025-02-01,TikTok_Ads,Loyalty_Program,23079,926,0.0401,60,0.0648,1.805,1671.43,6552.01,3.92
