date,department,headcount,new_hires,terminations,absences,overtime_hours,training_hours,avg_performance_score,avg_salary_usd,engagement_score
10/16/2018,Finance,30,0,0,2,2.9,0,3.05,81365.81,0.696
10/17/2018,Finance,30,0,0,4,2.5,0.3,2.86,84334.22,0.647
10/18/2018,Finance,29,0,0,0,1.5,3.3,3.06,81958.15,0.716
10/19/2018,Finance,31,1,0,2,0.2,0.1,3.26,83110.42,0.777
10/20/2018,Finance,31,0,0,1,1.9,0.9,3.28,80126.66,0.69
10/21/2018,Finance,30,0,0,0,9.2,0.2,3.1,81654.13,0.742
10/22/2018,Finance,28,0,0,4,0.2,0.3,3.55,82970.01,0.768
10/23/2018,Finance,30,1,0,3,3.7,3.1,2.91,83828.51,0.688
10/24/2018,Finance,31,0,0,1,0.2,1.4,3.15,80321.51,0.703
10/25/2018,Finance,31,0,0,0,1.5,0,3.36,80543.45,0.69
10/26/2018,Finance,29,0,0,0,1.6,0.9,2.98,80833.46,0.725
10/27/2018,Finance,29,0,0,1,0.3,0,2.9,82254.88,0.775
10/28/2018,Finance,30,0,1,3,1,0.1,3.23,81317.1,0.754
10/29/2018,Finance,30,0,0,2,1.8,2.2,3.09,79727.33,0.736
10/30/2018,Finance,31,0,0,2,1.1,1,3.1,80516.86,0.647
10/31/2018,Finance,30,0,0,2,1.2,0.4,3.12,85156.87,0.692
11/1/2018,Finance,29,0,1,3,2.9,0.6,3.38,81245.29,0.782
11/2/2018,Finance,30,2,1,3,2.2,0.2,3.22,81051.54,0.774
11/3/2018,Finance,30,1,0,2,0.8,5.2,3.51,82858.38,0.711
11/4/2018,Finance,30,0,0,3,0.8,0.6,3.15,80944.08,0.662
11/5/2018,Finance,31,1,0,3,0.3,3,3.33,82969.58,0.631
11/6/2018,Finance,30,0,0,0,4.8,1.4,3.47,82596.2,0.652
11/7/2018,Finance,31,0,0,0,0.4,1.7,2.93,83122.25,0.715
11/8/2018,Finance,30,1,0,4,0.1,0.6,3.64,84240.28,0.753
11/9/2018,Finance,31,0,0,2,2.2,1,3.14,82348.17,0.708
11/10/2018,Finance,30,0,0,2,2,0.3,3.42,81734.89,0.724
11/11/2018,Finance,31,0,0,0,1.5,1.1,3.31,80263.88,0.789
11/12/2018,Finance,30,0,0,0,0.7,3.6,3.36,81098.34,0.647
11/13/2018,Finance,31,0,0,1,1.5,1.9,3.58,80323.61,0.693
11/14/2018,Finance,31,1,1,2,8,4.5,3.31,82061.93,0.689
11/15/2018,Finance,30,0,1,1,4.1,3.5,3.21,82683.98,0.672
11/16/2018,Finance,31,1,0,1,0.3,0.8,2.86,82379.41,0.642
11/17/2018,Finance,30,1,0,3,6.7,2.3,3.37,81371.92,0.751
11/18/2018,Finance,30,0,1,1,4.3,0.8,2.97,82632.49,0.777
11/19/2018,Finance,30,0,0,2,2.9,1.1,3.39,80491.16,0.613
11/20/2018,Finance,31,0,0,2,0.4,3.9,3.04,82382.96,0.756
11/21/2018,Finance,31,0,0,0,2.1,0,3.45,84756.79,0.76
11/22/2018,Finance,30,2,0,1,3.4,0.7,3.09,80942.68,0.643
11/23/2018,Finance,30,0,0,1,7.2,2.3,3.02,78505.73,0.783
11/24/2018,Finance,30,1,0,1,2.7,0.3,2.89,83572.6,0.788
11/25/2018,Finance,30,0,0,4,9.9,0.6,3.52,80781.14,0.813
11/26/2018,Finance,31,0,0,0,0.5,2,3.58,79943.92,0.557
11/27/2018,Finance,30,0,0,3,2.9,0,3.23,81303.78,0.707
11/28/2018,Finance,31,0,0,1,1.1,0.3,3.57,84379.7,0.641
11/29/2018,Finance,29,0,0,0,0.3,0.7,3.64,84125.87,0.72
11/30/2018,Finance,30,0,0,0,1.8,1.2,3.25,81495.08,0.797
12/1/2018,Finance,32,0,0,1,0.7,3.4,3.19,81210.55,0.716
12/2/2018,Finance,31,0,0,3,5.8,0.6,3.46,78472.4,0.583
12/3/2018,Finance,29,0,0,2,3.2,0.9,3.46,81715.17,0.781
12/4/2018,Finance,30,0,1,5,4.4,2.8,3.38,82925.25,0.712
12/5/2018,Finance,30,0,1,2,0.8,0.9,3.38,78195.7,0.667
12/6/2018,Finance,31,0,0,0,1.3,0.7,3.3,82399.17,0.75
12/7/2018,Finance,30,2,0,4,2.2,0.2,3.38,78073.35,0.609
12/8/2018,Finance,31,0,0,2,1.1,0.1,3.14,81830.73,0.686
12/9/2018,Finance,28,0,0,4,2.2,0.1,3.61,81328.7,0.679
12/10/2018,Finance,29,0,0,1,2.7,2.4,3.32,83176.51,0.734
12/11/2018,Finance,31,0,0,3,3.5,1.7,3.25,82427.76,0.689
12/12/2018,Finance,31,0,0,3,2.7,1.5,3.58,79612.26,0.701
12/13/2018,Finance,31,0,0,0,0.1,0.1,3.33,82033.94,0.731
12/14/2018,Finance,29,1,0,1,3.1,0.7,3.29,80346.94,0.695
12/15/2018,Finance,30,1,0,1,2.6,0.7,3.56,83573.77,0.7
12/16/2018,Finance,31,0,0,3,3.2,1,3.45,81339.55,0.65
12/17/2018,Finance,31,1,0,2,2.2,1.1,3.16,82458.76,0.736
12/18/2018,Finance,29,1,0,2,3.3,0.6,3.16,82547.91,0.648
12/19/2018,Finance,30,0,0,3,1.5,2.1,3.21,81625.71,0.646
12/20/2018,Finance,31,0,0,3,0.5,1.1,3.38,80397.45,0.671
12/21/2018,Finance,29,1,0,1,1,0.1,3.14,84169.53,0.706
12/22/2018,Finance,31,0,0,1,0.6,0.5,3.31,81050.33,0.795
12/23/2018,Finance,29,0,0,2,1,0.4,3.48,80851.97,0.772
12/24/2018,Finance,31,0,0,1,0.4,0.7,3.24,81901.67,0.821
12/25/2018,Finance,30,0,0,3,1.5,1.6,3.46,83304.27,0.691
12/26/2018,Finance,30,0,0,1,1.6,1.3,3.43,82055.35,0.734
12/27/2018,Finance,31,0,0,1,1.9,1.5,3.58,84592.33,0.774
12/28/2018,Finance,32,0,0,0,1.7,0.4,3.61,82103.38,0.682
12/29/2018,Finance,30,2,0,2,0.9,2.6,3.18,81527.79,0.748
12/30/2018,Finance,30,0,0,1,8.3,0.2,3.57,82682.61,0.793
12/31/2018,Finance,31,0,0,1,1.1,2.1,3.01,82763.08,0.73
1/1/2019,Finance,31,0,0,1,2.3,0.4,3.56,80765.13,0.717
1/2/2019,Finance,30,0,0,3,3,1.9,3.58,83827.94,0.72
1/3/2019,Finance,30,0,0,0,3.8,1.4,3.34,83930.09,0.721
1/4/2019,Finance,29,0,0,0,6.2,0.5,3.68,84794.09,0.724
1/5/2019,Finance,30,0,0,0,0.8,0.6,3.66,79407.27,0.75
1/6/2019,Finance,30,1,0,1,0.7,0.2,3.68,84496.81,0.724
1/7/2019,Finance,32,0,0,2,0.1,1.1,3.66,83794.02,0.714
1/8/2019,Finance,30,1,0,2,3.2,0.1,3.6,83600.06,0.67
1/9/2019,Finance,30,2,1,1,0.8,1.6,3.64,81197.96,0.692
1/10/2019,Finance,32,0,0,3,2.8,1.5,3.61,82414.74,0.674
1/11/2019,Finance,31,0,1,1,1,0,3.43,82887.94,0.705
1/12/2019,Finance,32,1,0,2,4.1,1,3.81,80458.59,0.682
1/13/2019,Finance,30,0,0,1,4.7,0.8,3.61,86345.03,0.618
1/14/2019,Finance,29,0,1,2,0.2,2.4,3.64,81172.74,0.664
1/15/2019,Finance,30,1,1,1,3,0.1,3.18,82822.26,0.682
1/16/2019,Finance,31,0,0,1,0.7,0.8,3.73,82898.08,0.847
1/17/2019,Finance,31,0,0,3,2,0.7,3.63,83386.8,0.808
1/18/2019,Finance,31,0,0,0,0.7,0.8,3.64,81892.28,0.727
1/19/2019,Finance,29,0,0,1,2.4,1.3,3.67,81234.73,0.707
1/20/2019,Finance,31,0,0,0,1.7,1.8,3.74,84289.99,0.798
1/21/2019,Finance,30,0,0,2,0.9,0.2,3.8,81150.25,0.747
1/22/2019,Finance,30,0,0,0,2.7,0.6,3.5,83625.55,0.685
1/23/2019,Finance,30,0,0,0,2.4,2.7,3.61,82017.25,0.78
1/24/2019,Finance,30,0,0,1,0.6,0.9,3.88,83513.26,0.713
1/25/2019,Finance,32,0,0,0,1.2,0,3.67,81642.23,0.726
1/26/2019,Finance,31,0,0,0,4.5,1.5,3.72,81207.02,0.758
1/27/2019,Finance,29,0,0,3,0.9,3.5,3.26,82445.14,0.701
1/28/2019,Finance,30,1,1,3,5.3,3.1,3.56,80477.62,0.696
1/29/2019,Finance,31,0,1,0,8,1,3.43,81162.54,0.755
1/30/2019,Finance,31,0,0,0,0.2,0.4,3.88,83033.83,0.732
1/31/2019,Finance,31,0,0,1,3.4,0.3,3.68,81553.34,0.65
2/1/2019,Finance,31,0,1,2,5.9,0.3,3.66,82622.26,0.633
2/2/2019,Finance,30,0,0,1,3.5,4.3,3.76,79816.62,0.74
2/3/2019,Finance,32,1,0,0,0.2,0.2,3.87,80017.93,0.761
2/4/2019,Finance,31,1,0,2,0.4,3.2,4.02,81532.36,0.728
2/5/2019,Finance,31,0,0,2,3.2,0.6,3.51,80960.65,0.707
2/6/2019,Finance,29,0,0,1,3.8,0.6,3.34,81394.6,0.747
2/7/2019,Finance,30,0,1,2,6.1,1.6,4.13,80633.55,0.681
2/8/2019,Finance,30,0,0,1,3,0.5,3.5,81152.09,0.657
2/9/2019,Finance,30,0,0,0,2.1,0.2,3.47,82069.21,0.66
2/10/2019,Finance,30,0,0,2,2.3,0.1,3.71,82509.09,0.685
2/11/2019,Finance,32,0,0,1,1.2,0.4,3.27,80522.21,0.715
2/12/2019,Finance,31,0,0,0,0.3,0,3.73,85081.53,0.751
2/13/2019,Finance,32,0,0,0,0.4,0.9,4.02,83634.36,0.703
2/14/2019,Finance,31,1,0,1,0,2,3.92,84239.97,0.678
2/15/2019,Finance,30,0,0,0,1,1.1,3.69,83377.52,0.809
2/16/2019,Finance,31,0,1,1,0.2,0,3.88,84935.5,0.733
2/17/2019,Finance,31,0,0,1,7.5,1.9,4.11,84605.39,0.746
2/18/2019,Finance,30,0,1,1,4.9,0.6,3.66,81592.16,0.764
2/19/2019,Finance,30,1,0,2,3.2,0.6,3.79,77876.96,0.81
2/20/2019,Finance,30,0,0,3,1.8,0.5,3.96,83687.22,0.646
2/21/2019,Finance,30,0,0,2,1.4,2,3.62,83370.62,0.737
2/22/2019,Finance,31,0,0,0,3.8,0.3,3.39,83503.07,0.713
2/23/2019,Finance,29,0,0,3,1.5,1.1,3.85,83616.92,0.752
2/24/2019,Finance,30,0,0,1,2.2,1.5,3.96,85589.03,0.711
2/25/2019,Finance,32,0,0,2,0.5,0,3.63,80856.17,0.686
2/26/2019,Finance,30,0,0,0,3,0.3,3.71,83132.99,0.646
2/27/2019,Finance,30,0,0,2,0.1,1.3,3.72,83121.36,0.741
2/28/2019,Finance,32,2,0,3,0.4,2.3,3.88,82994.1,0.817
3/1/2019,Finance,31,0,0,1,3.4,1.9,3.7,82153.44,0.766
3/2/2019,Finance,32,1,0,2,1.6,0.9,3.64,84107.97,0.743
3/3/2019,Finance,33,1,0,4,1.6,0.5,3.99,82846.82,0.72
3/4/2019,Finance,31,0,0,2,0.1,0.7,3.74,84824.21,0.682
3/5/2019,Finance,31,0,1,1,1,2.5,3.82,80661.72,0.803
3/6/2019,Finance,30,0,0,1,5.3,0.7,3.95,80185.69,0.74
3/7/2019,Finance,30,0,0,2,0.2,1.1,3.64,82341.85,0.789
3/8/2019,Finance,31,0,0,4,0.1,3.9,3.96,82155.3,0.782
3/9/2019,Finance,30,0,0,2,2,0.1,4.12,81606.17,0.713
3/10/2019,Finance,31,0,0,3,1.1,1.5,4.08,82980.85,0.649
3/11/2019,Finance,31,0,0,0,0.4,0.9,3.94,82242.3,0.591
3/12/2019,Finance,30,2,0,1,0.6,0.3,3.72,80958.06,0.696
3/13/2019,Finance,31,1,0,1,0.1,0,3.58,83314.22,0.76
3/14/2019,Finance,31,0,0,1,0.8,0.8,3.9,82827.12,0.746
3/15/2019,Finance,32,1,0,1,7,0.1,4.1,81771.34,0.671
3/16/2019,Finance,30,0,0,2,1.2,0.7,3.85,82255.02,0.737
3/17/2019,Finance,30,0,1,0,2.8,0.2,3.78,82033.85,0.708
3/18/2019,Finance,32,0,0,2,3.2,1.2,3.65,81107.09,0.636
3/19/2019,Finance,30,0,0,3,2.4,0.5,3.98,81616.46,0.657
3/20/2019,Finance,31,0,1,2,0.1,0.3,3.45,81137.98,0.717
3/21/2019,Finance,31,0,0,3,1.7,0.5,3.73,79461.49,0.714
3/22/2019,Finance,32,0,0,1,1.1,0.7,3.92,81150.91,0.704
3/23/2019,Finance,31,0,0,2,1.3,1,3.73,82040.85,0.774
3/24/2019,Finance,32,0,0,2,2,0.9,3.72,82187.46,0.767
3/25/2019,Finance,29,0,1,1,0.4,0.3,3.84,84041,0.816
3/26/2019,Finance,30,1,0,3,4.9,0.1,3.87,82293.13,0.742
3/27/2019,Finance,30,0,0,2,2.4,0.4,3.76,82065.26,0.723
3/28/2019,Finance,31,0,2,1,4.6,0.4,3.85,81700.56,0.688
3/29/2019,Finance,31,2,0,1,1,0.3,3.54,82705.21,0.715
3/30/2019,Finance,29,0,0,1,2.3,4.2,4.1,85584.13,0.659
3/31/2019,Finance,31,1,1,2,3.8,0.6,3.82,84622.28,0.687
4/1/2019,Finance,33,0,0,1,0.7,3.2,4.05,84706.22,0.781
4/2/2019,Finance,30,2,0,0,0,2.9,3.71,81204.34,0.767
4/3/2019,Finance,31,0,0,1,2.7,1.5,4.01,82810.66,0.703
4/4/2019,Finance,31,0,3,2,5.3,0.5,3.78,82680,0.717
4/5/2019,Finance,29,0,0,0,0.8,2.2,4.01,80169.35,0.719
4/6/2019,Finance,32,0,0,2,0.5,0.8,3.88,82928.44,0.747
4/7/2019,Finance,31,0,0,0,0.1,0,3.81,83287.75,0.785
4/8/2019,Finance,31,0,0,3,3.1,0.3,3.4,83258.2,0.624
4/9/2019,Finance,32,0,0,1,1.9,2.3,4.04,84354.78,0.66
4/10/2019,Finance,31,0,0,5,3.1,2,3.7,83077.75,0.714
4/11/2019,Finance,31,0,0,2,2.3,0.2,3.57,83572.31,0.751
4/12/2019,Finance,31,0,0,1,2.1,2.7,3.74,80876.65,0.729
4/13/2019,Finance,31,0,1,2,2.3,0.1,3.8,81198.55,0.682
4/14/2019,Finance,30,1,1,1,4.8,2,3.74,81994.02,0.739
4/15/2019,Finance,32,0,0,0,0.8,2.7,3.77,80918.45,0.759
4/16/2019,Finance,29,0,1,4,4.4,0.2,3.7,83298.02,0.76
4/17/2019,Finance,30,0,0,0,0.3,1.7,3.83,82585.58,0.702
4/18/2019,Finance,29,0,0,3,6.7,4.3,3.9,83374.7,0.639
4/19/2019,Finance,31,0,0,5,0.3,1.9,3.75,82434.55,0.622
4/20/2019,Finance,31,0,0,1,3.2,1.7,3.79,81143.86,0.773
4/21/2019,Finance,32,1,0,2,1.1,1.4,3.58,83470.99,0.722
4/22/2019,Finance,32,0,0,1,2.5,2.5,4.01,84126.3,0.748
4/23/2019,Finance,30,0,0,1,0.1,0.3,3.96,83956.84,0.73
4/24/2019,Finance,31,0,0,5,4.9,0.3,4.24,82037.79,0.755
4/25/2019,Finance,32,1,0,2,4.9,0.5,3.48,80887.18,0.746
4/26/2019,Finance,31,0,0,3,8.7,0.9,3.89,84920.89,0.629
4/27/2019,Finance,32,0,0,4,0.1,0.1,3.43,81670.96,0.727
4/28/2019,Finance,31,2,3,2,0.6,1.3,3.7,84022.94,0.756
4/29/2019,Finance,31,0,1,2,1.8,2,4,82058.58,0.716
4/30/2019,Finance,31,0,0,2,0.4,0.9,3.69,81105.84,0.626
5/1/2019,Finance,32,0,0,0,0.5,1.5,3.73,86408.83,0.765
5/2/2019,Finance,31,1,0,1,6.9,2.8,3.58,86010.98,0.722
5/3/2019,Finance,31,0,0,1,0.1,2.5,3.69,84753.14,0.732
5/4/2019,Finance,31,0,0,4,8.1,0.6,4,84752.5,0.687
5/5/2019,Finance,32,0,0,0,5.5,0.1,3.8,82499.86,0.734
5/6/2019,Finance,32,0,0,3,0,1.8,3.67,81161.08,0.712
5/7/2019,Finance,31,0,1,4,5.6,1.2,3.73,83193.39,0.763
5/8/2019,Finance,31,0,1,1,0.5,0.4,3.7,81478.8,0.664
5/9/2019,Finance,29,0,0,0,1.2,0.5,3.81,82343.6,0.69
5/10/2019,Finance,30,0,0,2,1.8,0,3.73,84786.52,0.696
5/11/2019,Finance,30,0,2,2,16.5,0.9,3.66,82045.84,0.781
5/12/2019,Finance,31,0,0,1,1.5,0,4.17,85062.75,0.71
5/13/2019,Finance,31,0,0,0,13.2,0.2,3.96,83179.64,0.785
5/14/2019,Finance,32,1,0,3,4.9,0.2,3.5,80792.92,0.677
5/15/2019,Finance,30,0,0,3,1.1,0.8,3.74,80088.59,0.728
5/16/2019,Finance,31,1,0,2,6,0.5,3.81,84705.42,0.788
5/17/2019,Finance,32,1,0,2,3.6,0.8,3.75,82845.18,0.749
5/18/2019,Finance,31,0,0,0,3.6,1.1,3.49,81369.69,0.733
5/19/2019,Finance,31,0,0,0,0.4,2.8,4.16,83097.42,0.654
5/20/2019,Finance,32,0,0,1,1.6,0.5,3.86,80660.7,0.745
5/21/2019,Finance,32,0,0,1,0.7,2,3.57,82060,0.768
5/22/2019,Finance,29,0,0,1,0.9,0.1,3.93,80541.88,0.761
5/23/2019,Finance,31,0,0,0,3.5,0.6,3.36,80835.73,0.66
5/24/2019,Finance,30,0,0,2,4.1,1.7,3.88,81722.24,0.792
5/25/2019,Finance,32,2,0,1,2.9,0,3.76,81554.14,0.657
5/26/2019,Finance,31,0,0,1,0.4,0,3.7,84062.8,0.873
5/27/2019,Finance,29,0,0,0,0.1,0.5,3.32,80740.96,0.694
5/28/2019,Finance,30,0,0,2,2.3,0.4,3.71,83570.47,0.72
5/29/2019,Finance,30,0,0,1,6.5,0.6,3.78,81276.14,0.741
5/30/2019,Finance,31,0,1,6,1.6,0.8,3.94,79945.38,0.764
5/31/2019,Finance,31,0,0,2,1.7,1.8,3.96,83674.69,0.714
6/1/2019,Finance,31,0,0,4,1.5,1.1,3.54,83964.82,0.83
6/2/2019,Finance,33,0,0,3,2.4,0.8,3.46,83155.86,0.685
6/3/2019,Finance,31,1,0,1,2.5,0.3,3.95,83411.43,0.767
6/4/2019,Finance,30,0,0,1,6.1,0.9,3.41,84326.85,0.735
6/5/2019,Finance,31,0,0,2,3.2,0.3,3.51,81704.31,0.727
6/6/2019,Finance,30,1,0,2,5.7,1.8,4,83144.68,0.741
6/7/2019,Finance,29,1,1,1,2.9,0.7,3.39,83738.99,0.639
6/8/2019,Finance,31,0,0,1,6.4,0.8,3.48,80485.57,0.736
6/9/2019,Finance,31,2,0,3,0.1,3.1,3.5,84428.04,0.715
6/10/2019,Finance,30,0,0,2,0.4,6.8,3.83,82830.34,0.75
6/11/2019,Finance,31,1,1,3,1.4,0.9,3.91,82828.48,0.71
6/12/2019,Finance,30,0,0,3,2.2,1.7,3.54,85081.51,0.742
6/13/2019,Finance,31,0,0,1,2.1,2.7,3.21,82308.99,0.837
6/14/2019,Finance,31,1,0,2,1.5,0.2,3.73,84545.12,0.748
6/15/2019,Finance,31,0,0,0,3.1,0.6,3.7,84535.53,0.722
6/16/2019,Finance,31,3,1,2,0.1,0.8,3.42,87090.43,0.682
6/17/2019,Finance,32,1,0,2,0.6,2.2,3.55,85446.98,0.763
6/18/2019,Finance,31,0,0,1,2.5,0.7,3.81,83528.86,0.66
6/19/2019,Finance,31,0,0,2,2.9,2,3.98,83457.86,0.727
6/20/2019,Finance,31,0,0,2,2.3,0.5,3.67,84176.02,0.575
6/21/2019,Finance,31,0,0,2,0.4,4.7,3.61,81493.27,0.741
6/22/2019,Finance,30,0,0,4,1.9,0.7,3.49,83765.82,0.668
6/23/2019,Finance,31,0,0,2,1.2,0.5,3.48,84586.3,0.766
6/24/2019,Finance,31,1,0,0,2.1,1,3.68,83095.07,0.783
6/25/2019,Finance,31,0,0,2,5.3,0.5,3.28,85407.11,0.747
6/26/2019,Finance,33,0,0,1,1.8,0.2,3.55,82166.92,0.736
6/27/2019,Finance,31,0,0,2,2.3,0.1,3.59,84691.78,0.677
6/28/2019,Finance,32,0,2,2,1,0.2,3.79,82599.36,0.693
6/29/2019,Finance,31,0,0,2,7.5,0.2,3.63,84447.66,0.718
6/30/2019,Finance,31,0,1,1,0.1,1,3.48,81453.18,0.657
7/1/2019,Finance,31,1,0,0,2.2,1.3,3.23,81135.37,0.74
7/2/2019,Finance,32,0,0,3,4.9,7,3.48,82790.93,0.794
7/3/2019,Finance,32,0,1,0,1.2,0.2,3.48,82668,0.741
7/4/2019,Finance,31,0,0,3,1.8,0.4,3.33,84945.79,0.772
7/5/2019,Finance,31,0,0,3,3.6,0.8,3.55,82403.26,0.725
7/6/2019,Finance,31,0,0,2,3.7,0,3.4,81332.5,0.653
7/7/2019,Finance,31,0,0,0,2.2,0.5,3.67,85895.03,0.742
7/8/2019,Finance,32,0,0,3,2.4,0.3,3.55,82501.59,0.742
7/9/2019,Finance,30,0,1,2,5.2,2.7,3.69,82013.76,0.683
7/10/2019,Finance,32,0,0,3,1.4,0,3.5,83825.56,0.763
7/11/2019,Finance,32,0,0,0,2.4,0.7,3.4,82610.59,0.7
7/12/2019,Finance,31,0,0,1,1.6,0.1,3.43,83257.08,0.719
7/13/2019,Finance,31,0,0,4,1.1,0.9,3.63,83224.03,0.688
7/14/2019,Finance,33,0,2,3,0.1,0.3,3.3,82243.43,0.68
7/15/2019,Finance,30,0,1,1,0,2.2,3.56,81937.79,0.778
7/16/2019,Finance,30,0,0,2,1.2,0.1,3.52,85491.84,0.686
7/17/2019,Finance,31,0,2,2,1.9,1.2,3.07,82624.57,0.736
7/18/2019,Finance,31,1,0,3,1.3,0.2,3.6,84244.46,0.802
7/19/2019,Finance,32,0,0,1,3.6,0.4,3.23,86422.76,0.705
7/20/2019,Finance,31,0,0,0,5.1,0.3,3.59,81250.85,0.757
7/21/2019,Finance,31,1,0,0,1.2,0.3,4.04,83448.41,0.814
7/22/2019,Finance,31,0,1,2,6,0.5,3.63,84060.25,0.744
7/23/2019,Finance,30,0,0,5,0.1,0.2,3.74,82847.05,0.63
7/24/2019,Finance,31,1,0,5,3.5,1.6,3.21,83814.81,0.705
7/25/2019,Finance,31,0,0,0,5.1,1.4,3.34,82468.51,0.654
7/26/2019,Finance,31,0,1,0,7.4,0.5,3.62,82872.12,0.74
7/27/2019,Finance,30,0,0,2,0.6,0.2,3.1,82452.45,0.756
7/28/2019,Finance,32,0,0,0,5.4,0.2,3.27,83124.21,0.716
7/29/2019,Finance,32,1,0,0,2.5,4.2,3.41,86126.3,0.641
7/30/2019,Finance,31,0,0,1,4.1,0.1,3.16,85263.27,0.806
7/31/2019,Finance,30,0,0,1,4,1.3,3.4,82761.71,0.808
8/1/2019,Finance,31,1,0,1,6.1,0.6,3.15,84066.13,0.752
8/2/2019,Finance,32,0,0,4,0.6,0.4,3.18,84786.99,0.766
8/3/2019,Finance,31,1,0,1,2.4,0,3.19,83459.69,0.703
8/4/2019,Finance,31,0,0,2,0.6,0.8,3.07,84063.48,0.721
8/5/2019,Finance,32,0,0,2,6.3,1,3.54,85349.56,0.755
8/6/2019,Finance,31,1,0,0,4.9,0.3,3.22,83397.6,0.704
8/7/2019,Finance,31,0,0,3,2.3,0.7,3.24,86438.67,0.737
8/8/2019,Finance,29,0,0,0,2,0.1,3.69,84462.06,0.745
8/9/2019,Finance,32,0,0,1,0.1,1.6,3.45,84119.46,0.714
8/10/2019,Finance,29,0,2,1,4.3,1.9,3.33,83394.79,0.781
8/11/2019,Finance,32,0,0,3,2.3,0.6,3.23,86040.21,0.741
8/12/2019,Finance,31,0,0,3,5.1,0.2,3.49,82584.2,0.705
8/13/2019,Finance,31,0,0,2,0.8,0.1,3.22,82269.66,0.668
8/14/2019,Finance,30,0,0,0,0.4,0.8,2.96,85148.56,0.617
8/15/2019,Finance,32,0,0,3,0.9,1.8,3.26,80036.61,0.731
8/16/2019,Finance,31,0,1,3,1.3,2.5,3.4,83821.02,0.665
8/17/2019,Finance,31,2,0,1,0.2,0.3,2.87,82653.61,0.773
8/18/2019,Finance,32,0,0,3,3.5,0.3,3.4,82343.97,0.746
8/19/2019,Finance,31,0,0,3,0.8,4.1,3.32,84998.07,0.623
8/20/2019,Finance,31,1,1,0,0.1,3.3,3.41,82665.27,0.636
8/21/2019,Finance,32,1,0,1,2.1,2,3.26,81923.28,0.78
8/22/2019,Finance,31,0,0,1,6.4,0.8,3.5,79285.15,0.726
8/23/2019,Finance,31,0,0,0,6.2,0.5,3.68,83891,0.65
8/24/2019,Finance,31,0,0,2,0.1,1.5,3.29,82585.24,0.637
8/25/2019,Finance,31,0,0,0,4.6,1.3,2.93,83656.42,0.753
8/26/2019,Finance,32,0,0,0,0.2,0.2,3.34,81343.85,0.698
8/27/2019,Finance,31,0,1,3,0.8,0.5,3.21,82556.22,0.614
8/28/2019,Finance,31,0,0,0,1.5,1.1,3.1,83610.24,0.69
8/29/2019,Finance,33,2,2,4,0.3,1.1,3.07,82976.29,0.768
8/30/2019,Finance,31,0,0,0,7.4,0.6,3.13,80092.75,0.717
8/31/2019,Finance,32,1,1,3,2,0,3.42,83538.91,0.69
9/1/2019,Finance,32,0,1,3,0.4,0.3,3,81794.25,0.752
9/2/2019,Finance,30,0,0,1,0.8,0.1,3.44,83232.46,0.794
9/3/2019,Finance,31,0,0,3,0.6,0,3.36,82598.06,0.712
9/4/2019,Finance,31,0,0,1,3.1,0.6,3.35,84703.65,0.743
9/5/2019,Finance,30,0,2,1,2.5,0.1,3.12,82304.9,0.746
9/6/2019,Finance,32,1,1,0,1.2,0.3,3.61,84008.03,0.679
9/7/2019,Finance,31,1,1,2,6.8,0.2,3.03,82540.72,0.679
9/8/2019,Finance,31,0,1,2,3.3,1.3,3.44,85479.59,0.781
9/9/2019,Finance,31,0,0,1,3.3,0.1,3.07,82863.02,0.711
9/10/2019,Finance,33,0,0,2,2,0.2,3.11,83725.41,0.704
9/11/2019,Finance,31,0,0,2,3.8,2.5,3.05,86963.92,0.744
9/12/2019,Finance,32,0,1,0,0,1.9,3.31,82109.62,0.719
9/13/2019,Finance,32,2,1,1,1.6,0.3,3.09,86390.67,0.667
9/14/2019,Finance,31,1,0,1,0.3,1.5,3.27,83218.53,0.736
9/15/2019,Finance,31,0,1,0,2,1.4,3.14,87485.57,0.79
9/16/2019,Finance,31,0,0,1,2.5,5,2.98,83048.03,0.782
9/17/2019,Finance,30,2,1,1,0.2,3.2,3.56,82536.05,0.786
9/18/2019,Finance,30,0,0,2,0.4,1.1,3.17,82762.56,0.766
9/19/2019,Finance,31,0,1,2,0.9,0.8,2.67,85234.32,0.773
9/20/2019,Finance,31,1,0,1,1.3,1.6,3.18,82490.63,0.761
9/21/2019,Finance,31,0,0,2,3.1,2.1,3.42,83249.36,0.655
9/22/2019,Finance,30,0,0,5,2.6,1.2,3.52,86199.96,0.628
9/23/2019,Finance,31,1,0,3,0.3,0.4,3.4,84924.45,0.766
9/24/2019,Finance,32,0,0,0,12.8,0.6,3.11,82858.98,0.63
9/25/2019,Finance,32,0,1,1,0.7,1.7,3.25,84418.07,0.742
9/26/2019,Finance,32,0,0,2,2.6,0.6,3.08,83405.9,0.666
9/27/2019,Finance,31,1,0,1,1.1,0.3,3.24,83565.28,0.723
9/28/2019,Finance,31,0,0,0,4.1,0,2.94,80241.3,0.682
9/29/2019,Finance,31,0,0,4,2.4,1.8,3.17,83108.36,0.727
9/30/2019,Finance,32,0,0,3,1.1,0.2,3.38,81346.43,0.73
10/1/2019,Finance,31,1,0,2,0.5,0.2,3,82614.38,0.749
10/2/2019,Finance,31,0,0,1,0.9,0.5,3.1,84374.44,0.661
